,,,,,,,,,,,,,,
UniProtKB:A0A2I2UF99,COX7A2L,Uncharacterized protein,,GO:0002082,,GO_Central,NCBITaxon:9685,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:A0A2I2ZKR6,A0A2I2ZKR6,Uncharacterized protein,,GO:0002082,,GO_Central,NCBITaxon:9595,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:F6QUM2,UQCRB,Cytochrome b-c1 complex subunit 7,,GO:0006122,,GO_Central,NCBITaxon:13616,IBA,PANTHER:PTN000246311|SGD:S000002937,PANTHER:PTHR12022,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:Q0MQJ2,NDUFV3,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",,GO:0042775,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN002704446|UniProtKB:P56181,PANTHER:PTHR17117,protein,,PMID:21873635,20200408
,,,,,,,,,,,,,,
UniProtKB:Q0MQJ1,NDUFV3,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",,GO:0042775,,GO_Central,NCBITaxon:9595,IBA,PANTHER:PTN002704446|UniProtKB:P56181,PANTHER:PTHR17117,protein,,PMID:21873635,20200408
,,,,,,,,,,,,,,
UniProtKB:Q0MQI5,NDUFV1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",,GO:0006120,,GO_Central,NCBITaxon:9595,IBA,PANTHER:PTN000207233|WB:WBGene00003831,PANTHER:PTHR11780,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:Q0MQG5,NDUFS2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",,GO:0006120,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000241916|WB:WBGene00001520,PANTHER:PTHR11993,protein,,PMID:21873635,20200305
,,,,,,,,,,,,,,
UniProtKB:Q0MQE1,NDUFB6,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,,GO:0042775,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000386993|UniProtKB:O95139,PANTHER:PTHR15083,protein,,PMID:21873635,20190213
,,,,,,,,,,,,,,
UniProtKB:Q0MQB6,NDUFA10,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",,GO:0006120,,GO_Central,NCBITaxon:9595,IBA,MGI:MGI:1914523|PANTHER:PTN000828201,PANTHER:PTHR10513,protein,,PMID:21873635,20180309
,,,,,,,,,,,,,,
UniProtKB:Q0MQA8,NDUFA7,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,,GO:0006120,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000968153|UniProtKB:Q05752,PANTHER:PTHR12485,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:Q0MQA7,NDUFA7,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,,GO:0006120,,GO_Central,NCBITaxon:9595,IBA,PANTHER:PTN000968153|UniProtKB:Q05752,PANTHER:PTHR12485,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:Q0MQ84,NDUFAF1,"Complex I intermediate-associated protein 30, mitochondrial",,GO:0006120,,GO_Central,NCBITaxon:9598,IBA,FB:FBgn0039689|PANTHER:PTN000324265|UniProtKB:O42636,PANTHER:PTHR13194,protein,,PMID:21873635,20170602
,,,,,,,,,,,,,,
UniProtKB:Q0MQ83,NDUFAF1,"Complex I intermediate-associated protein 30, mitochondrial",,GO:0006120,,GO_Central,NCBITaxon:9595,IBA,FB:FBgn0039689|PANTHER:PTN000324265|UniProtKB:O42636,PANTHER:PTHR13194,protein,,PMID:21873635,20170602
,,,,,,,,,,,,,,
UniProtKB:F6QGE9,UQCRFS1,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",,GO:0006122,,GO_Central,NCBITaxon:9796,IBA,PANTHER:PTN002228081|PomBase:SPBC16H5.06|SGD:S000000750|WB:WBGene00002162,PANTHER:PTHR10134,protein,,PMID:21873635,20191016
,,,,,,,,,,,,,,
UniProtKB:I2CYE1,NDUFAF1,"Complex I intermediate-associated protein 30, mitochondrial",,GO:0006120,,GO_Central,NCBITaxon:9544,IBA,FB:FBgn0039689|PANTHER:PTN000324265|UniProtKB:O42636,PANTHER:PTHR13194,protein,,PMID:21873635,20170602
,,,,,,,,,,,,,,
UniProtKB:G3RVC1,G3RVC1,Cytochrome c oxidase subunit 7A1,,GO:0002082,,GO_Central,NCBITaxon:9595,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:Q148G8,UQCC3,Ubiquinol-cytochrome-c reductase complex assembly factor 3,,GO:0006122,,GO_Central,NCBITaxon:9913,IBA,PANTHER:PTN002193739|UniProtKB:Q6UW78,PANTHER:PTHR36465,protein,,PMID:21873635,20170921
,,,,,,,,,,,,,,
UniProtKB:G3QW91,G3QW91,Ubiquinol-cytochrome c reductase core protein 1,,GO:0006122,,GO_Central,NCBITaxon:9595,IBA,MGI:MGI:107876|PANTHER:PTN002627006,PANTHER:PTHR11851,protein,,PMID:21873635,20181130
,,,,,,,,,,,,,,
UniProtKB:P04394,NDUFV2,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",,GO:0006120,,GO_Central,NCBITaxon:9913,IBA,PANTHER:PTN000042666|UniProtKB:P19404,PANTHER:PTHR10371,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:D0VWV4,SDHC,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",,GO:0006121,,GO_Central,NCBITaxon:9823,IBA,FB:FBgn0037873|PANTHER:PTN000104658|WB:WBGene00003225,PANTHER:PTHR10978,protein,,PMID:21873635,20181001
,,,,,,,,,,,,,,
UniProtKB:Q3T0P6,PGK1,Phosphoglycerate kinase 1,,GO:1903862,,GO_Central,NCBITaxon:9913,IBA,PANTHER:PTN000150497|ZFIN:ZDB-GENE-040426-2711,PANTHER:PTHR11406,protein,,PMID:21873635,20180411
,,,,,,,,,,,,,,
UniProtKB:G3R7H4,G3R7H4,ATP synthase subunit beta,,GO:0042776,,GO_Central,NCBITaxon:9595,IBA,PANTHER:PTN000390017|PomBase:SPAC222.12c,PANTHER:PTHR15184,protein,,PMID:21873635,20190213
,,,,,,,,,,,,,,
UniProtKB:G3SDM2,G3SDM2,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:9595,IBA,PANTHER:PTN000238899|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:G3SDM2,G3SDM2,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9595,IBA,PANTHER:PTN000238899|RGD:2451|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:G3S8N2,G3S8N2,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9595,IBA,PANTHER:PTN000238899|RGD:2451|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:G3S8N2,G3S8N2,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:9595,IBA,PANTHER:PTN000238899|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:G3RYU2,COX2,Cytochrome c oxidase subunit 2,,GO:0042773,,GO_Central,NCBITaxon:9595,IBA,PANTHER:PTN000527128|UniProtKB:Q81HT3,PANTHER:PTHR22888,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:G3RZJ1,G3RZJ1,Cytochrome b-c1 complex subunit 6,,GO:0006122,,GO_Central,NCBITaxon:9595,IBA,PANTHER:PTN000393767|SGD:S000001929,PANTHER:PTHR15336,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A5A6K4,PGK1,Phosphoglycerate kinase 1,,GO:1903862,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000150497|ZFIN:ZDB-GENE-040426-2711,PANTHER:PTHR11406,protein,,PMID:21873635,20180411
,,,,,,,,,,,,,,
UniProtKB:Q53CF8,COX5A,"Cytochrome c oxidase subunit 5A, mitochondrial",,GO:0006123,,GO_Central,NCBITaxon:9544,IBA,PANTHER:PTN000367750|SGD:S000001093|WB:WBGene00012553,PANTHER:PTHR14200,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:Q53CF7,COX7A1,"Cytochrome c oxidase subunit 7A1, mitochondrial",,GO:0002082,,GO_Central,NCBITaxon:9544,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:P42028,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",,GO:0006120,,GO_Central,NCBITaxon:9913,IBA,PANTHER:PTN000091257|WB:WBGene00020636,PANTHER:PTHR10849,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:G1K372,LOC698225,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:9544,IBA,PANTHER:PTN000238899|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:G1K372,LOC698225,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9544,IBA,PANTHER:PTN000238899|RGD:2451|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:G1K1X0,UQCRC1,"Cytochrome b-c1 complex subunit 1, mitochondrial",,GO:0006122,,GO_Central,NCBITaxon:9913,IBA,MGI:MGI:107876|PANTHER:PTN002627006,PANTHER:PTHR11851,protein,,PMID:21873635,20181130
,,,,,,,,,,,,,,
UniProtKB:Q95283,COX4I1,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial (Fragment)",,GO:0006123,,GO_Central,NCBITaxon:9823,IBA,PANTHER:PTN000076140|SGD:S000001373|SGD:S000004997|WB:WBGene00012354,PANTHER:PTHR10707,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:Q8SPJ9,COX7A1,"Cytochrome c oxidase subunit 7A1, mitochondrial",,GO:0002082,,GO_Central,NCBITaxon:9823,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:A0A2I3TJT7,A0A2I3TJT7,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000238899|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3TJT7,A0A2I3TJT7,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000238899|RGD:2451|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3TIX8,A0A2I3TIX8,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000367750|SGD:S000001093|WB:WBGene00012553,PANTHER:PTHR14200,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3TG79,A0A2I3TG79,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",,GO:0006121,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000180258|SGD:S000001631,PANTHER:PTHR11632,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3TF62,A0A2I3TF62,Succinate dehydrogenase [ubiquinone] cytochrome b small subunit,,GO:0006121,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN001000243|SGD:S000004154,PANTHER:PTHR13337,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3TEN2,A0A2I3TEN2,Uncharacterized protein,,GO:0006121,,GO_Central,NCBITaxon:9598,IBA,FB:FBgn0037873|PANTHER:PTN000104658|WB:WBGene00003225,PANTHER:PTHR10978,protein,,PMID:21873635,20181001
,,,,,,,,,,,,,,
UniProtKB:A0A2I3TEK6,SDHC,SDHC isoform 1,,GO:0006121,,GO_Central,NCBITaxon:9598,IBA,FB:FBgn0037873|PANTHER:PTN000104658|WB:WBGene00003225,PANTHER:PTHR10978,protein,,PMID:21873635,20181001
,,,,,,,,,,,,,,
UniProtKB:A0A2I3TDX4,A0A2I3TDX4,Phosphoglycerate kinase,,GO:1903862,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000150497|ZFIN:ZDB-GENE-040426-2711,PANTHER:PTHR11406,protein,,PMID:21873635,20180411
,,,,,,,,,,,,,,
UniProtKB:A0A2I3TDJ0,PGK1,Phosphoglycerate kinase,,GO:1903862,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000150497|ZFIN:ZDB-GENE-040426-2711,PANTHER:PTHR11406,protein,,PMID:21873635,20180411
,,,,,,,,,,,,,,
UniProtKB:F6Z0Q3,UQCRB,Ubiquinol-cytochrome c reductase binding protein,,GO:0006122,,GO_Central,NCBITaxon:9796,IBA,PANTHER:PTN000246311|SGD:S000002937,PANTHER:PTHR12022,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3SSM6,COX5B,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000012880|SGD:S000003155,PANTHER:PTHR10122,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3SSM6,COX5B,Uncharacterized protein,,GO:0042776,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000012880|WB:WBGene00000371,PANTHER:PTHR10122,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3T3I2,LOC742376,Cytochrome b-c1 complex subunit 6,,GO:0006122,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000393767|SGD:S000001929,PANTHER:PTHR15336,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6U2Q2,F6U2Q2,Uncharacterized protein,,GO:0002082,,GO_Central,NCBITaxon:13616,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:A0A2I3T848,A0A2I3T848,Succinate dehydrogenase [ubiquinone] cytochrome b small subunit,,GO:0006121,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN001000243|SGD:S000004154,PANTHER:PTHR13337,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6TNM4,F6TNM4,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9544,IBA,PANTHER:PTN000012880|SGD:S000003155,PANTHER:PTHR10122,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6TNM4,F6TNM4,Uncharacterized protein,,GO:0042776,,GO_Central,NCBITaxon:9544,IBA,PANTHER:PTN000012880|WB:WBGene00000371,PANTHER:PTHR10122,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:P07471,COX6A2,"Cytochrome c oxidase subunit 6A2, mitochondrial",,GO:0006123,,GO_Central,NCBITaxon:9913,IBA,FB:FBgn0034877|PANTHER:PTN000161400,PANTHER:PTHR11504,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:P07470,COX7A1,"Cytochrome c oxidase subunit 7A1, mitochondrial",,GO:0002082,,GO_Central,NCBITaxon:9913,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:F6U684,F6U684,Phosphoglycerate kinase,,GO:1903862,,GO_Central,NCBITaxon:13616,IBA,PANTHER:PTN000150497|ZFIN:ZDB-GENE-040426-2711,PANTHER:PTHR11406,protein,,PMID:21873635,20180411
,,,,,,,,,,,,,,
UniProtKB:A0A2I3SYI4,A0A2I3SYI4,Cytochrome b-c1 complex subunit 6,,GO:0006122,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000393767|SGD:S000001929,PANTHER:PTHR15336,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3T9F1,A0A2I3T9F1,Uncharacterized protein,,GO:0006121,,GO_Central,NCBITaxon:9598,IBA,FB:FBgn0037873|PANTHER:PTN000104658|WB:WBGene00003225,PANTHER:PTHR10978,protein,,PMID:21873635,20181001
,,,,,,,,,,,,,,
UniProtKB:F6SW40,LOC100014733,Phosphoglycerate kinase,,GO:1903862,,GO_Central,NCBITaxon:13616,IBA,PANTHER:PTN000150497|ZFIN:ZDB-GENE-040426-2711,PANTHER:PTHR11406,protein,,PMID:21873635,20180411
,,,,,,,,,,,,,,
UniProtKB:F6T7B2,F6T7B2,Succinate dehydrogenase [ubiquinone] cytochrome b small subunit,,GO:0006121,,GO_Central,NCBITaxon:13616,IBA,PANTHER:PTN001000243|SGD:S000004154,PANTHER:PTHR13337,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6STW5,LOC100010620,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:13616,IBA,PANTHER:PTN000238899|RGD:2451|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6STW5,LOC100010620,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:13616,IBA,PANTHER:PTN000238899|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6T5H4,COX6A2,"Cytochrome c oxidase subunit 6A, mitochondrial",,GO:0006123,,GO_Central,NCBITaxon:13616,IBA,FB:FBgn0034877|PANTHER:PTN000161400,PANTHER:PTHR11504,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A140T857,COX7A2,Cytochrome c oxidase subunit 7A2,,GO:0002082,,GO_Central,NCBITaxon:9913,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:A0A2I3TAW0,A0A2I3TAW0,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000950370|PomBase:SPAC1782.07|SGD:S000003702,PANTHER:PTHR12119,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3T085,A0A2I3T085,Uncharacterized protein,,GO:0006120,,GO_Central,NCBITaxon:9598,IBA,FB:FBgn0039689|PANTHER:PTN000324265|UniProtKB:O42636,PANTHER:PTHR13194,protein,,PMID:21873635,20170602
,,,,,,,,,,,,,,
UniProtKB:A0A2I3SEU0,A0A2I3SEU0,Cytochrome b-c1 complex subunit 7,,GO:0006122,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000246311|SGD:S000002937,PANTHER:PTHR12022,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6SQY2,COX7A2,Cytochrome c oxidase subunit 7A2,,GO:0002082,,GO_Central,NCBITaxon:9796,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:A0A2I3RVE5,A0A2I3RVE5,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000238899|RGD:2451|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3RVE5,A0A2I3RVE5,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000238899|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:V6F7N8,SDHD,Succinate dehydrogenase [ubiquinone] cytochrome b small subunit,,GO:0006121,,GO_Central,NCBITaxon:9913,IBA,PANTHER:PTN001000243|SGD:S000004154,PANTHER:PTHR13337,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6RUZ1,F6RUZ1,Phosphoglycerate kinase,,GO:1903862,,GO_Central,NCBITaxon:9258,IBA,PANTHER:PTN000150497|ZFIN:ZDB-GENE-040426-2711,PANTHER:PTHR11406,protein,,PMID:21873635,20180411
,,,,,,,,,,,,,,
UniProtKB:F6RLC8,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,,GO:0006120,,GO_Central,NCBITaxon:9796,IBA,PANTHER:PTN000091257|WB:WBGene00020636,PANTHER:PTHR10849,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:F6RHS1,F6RHS1,Cytochrome b-c1 complex subunit 6,,GO:0006122,,GO_Central,NCBITaxon:13616,IBA,PANTHER:PTN000393767|SGD:S000001929,PANTHER:PTHR15336,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6SN95,ATP5F1B,ATP synthase subunit beta,,GO:0042776,,GO_Central,NCBITaxon:9258,IBA,PANTHER:PTN000390017|PomBase:SPAC222.12c,PANTHER:PTHR15184,protein,,PMID:21873635,20190213
,,,,,,,,,,,,,,
UniProtKB:F6SIE0,ATP5F1B,ATP synthase subunit beta,,GO:0042776,,GO_Central,NCBITaxon:9544,IBA,PANTHER:PTN000390017|PomBase:SPAC222.12c,PANTHER:PTHR15184,protein,,PMID:21873635,20190213
,,,,,,,,,,,,,,
UniProtKB:A0A2I3RKU6,A0A2I3RKU6,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000329966|SGD:S000004387,PANTHER:PTHR13313,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6SE25,UQCC3,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:9544,IBA,PANTHER:PTN002193739|UniProtKB:Q6UW78,PANTHER:PTHR36465,protein,,PMID:21873635,20170921
,,,,,,,,,,,,,,
UniProtKB:A0A2I3RIU9,LOC107972317,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000238899|RGD:2451|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3RIU9,LOC107972317,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000238899|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6SBC4,COX5B,Cytochrome c oxidase subunit 5B,,GO:0042776,,GO_Central,NCBITaxon:9258,IBA,PANTHER:PTN000012880|WB:WBGene00000371,PANTHER:PTHR10122,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6SBC4,COX5B,Cytochrome c oxidase subunit 5B,,GO:0006123,,GO_Central,NCBITaxon:9258,IBA,PANTHER:PTN000012880|SGD:S000003155,PANTHER:PTHR10122,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3RG68,A0A2I3RG68,Uncharacterized protein,,GO:0006121,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000180258|SGD:S000001631,PANTHER:PTHR11632,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:A0A2I3RFC0,A0A2I3RFC0,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000367750|SGD:S000001093|WB:WBGene00012553,PANTHER:PTHR14200,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:F6RV04,COX7A2L,Uncharacterized protein,,GO:0002082,,GO_Central,NCBITaxon:13616,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
UniProtKB:A0A2I2YSV9,A0A2I2YSV9,Uncharacterized protein,,GO:0006120,,GO_Central,NCBITaxon:9595,IBA,FB:FBgn0039689|PANTHER:PTN000324265|UniProtKB:O42636,PANTHER:PTHR13194,protein,,PMID:21873635,20170602
,,,,,,,,,,,,,,
UniProtKB:M3WIF4,PGK1,Phosphoglycerate kinase,,GO:1903862,,GO_Central,NCBITaxon:9685,IBA,PANTHER:PTN000150497|ZFIN:ZDB-GENE-040426-2711,PANTHER:PTHR11406,protein,,PMID:21873635,20180411
,,,,,,,,,,,,,,
UniProtKB:M3WH95,NDUFAF1,Uncharacterized protein,,GO:0006120,,GO_Central,NCBITaxon:9685,IBA,FB:FBgn0039689|PANTHER:PTN000324265|UniProtKB:O42636,PANTHER:PTHR13194,protein,,PMID:21873635,20170602
,,,,,,,,,,,,,,
UniProtKB:M3WG78,ATP5F1B,ATP synthase subunit beta,,GO:0042776,,GO_Central,NCBITaxon:9685,IBA,PANTHER:PTN000390017|PomBase:SPAC222.12c,PANTHER:PTHR15184,protein,,PMID:21873635,20190213
,,,,,,,,,,,,,,
UniProtKB:M3WFA4,CYC1,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:9685,IBA,PANTHER:PTN000030137|SGD:S000005591,PANTHER:PTHR10266,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:M3WFA4,CYC1,Uncharacterized protein,,GO:0042776,,GO_Central,NCBITaxon:9685,IBA,PANTHER:PTN000030137|WB:WBGene00000869,PANTHER:PTHR10266,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:M3WDJ6,LOC101081808,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9685,IBA,PANTHER:PTN000367750|SGD:S000001093|WB:WBGene00012553,PANTHER:PTHR14200,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:M3X7H4,LOC101100947,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9685,IBA,PANTHER:PTN000238899|RGD:2451|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:M3X7H4,LOC101100947,Uncharacterized protein,,GO:0006122,,GO_Central,NCBITaxon:9685,IBA,PANTHER:PTN000238899|SGD:S000000765|SGD:S000003809,PANTHER:PTHR11961,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:M3WL40,COX4I2,Uncharacterized protein,,GO:0006123,,GO_Central,NCBITaxon:9685,IBA,PANTHER:PTN000076140|SGD:S000001373|SGD:S000004997|WB:WBGene00012354,PANTHER:PTHR10707,protein,,PMID:21873635,20170228
,,,,,,,,,,,,,,
UniProtKB:M3WK61,COX7A1,Uncharacterized protein,,GO:0002082,,GO_Central,NCBITaxon:9685,IBA,MGI:MGI:106015|PANTHER:PTN000828143,PANTHER:PTHR10510,protein,,PMID:21873635,20180308
,,,,,,,,,,,,,,
