ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_ID,Metadata_Plate,Metadata_Run,Metadata_Series,FileName__96h_brachyury_mask,FileName__96h_brachyury_original,FileName__96h_brightfield_mask,PathName__96h_brachyury_mask,PathName__96h_brachyury_original,PathName__96h_brightfield_mask,Intensity_IntegratedIntensityEdge__96h_brachyury_original,Intensity_IntegratedIntensity__96h_brachyury_original,Intensity_LowerQuartileIntensity__96h_brachyury_original,Intensity_MADIntensity__96h_brachyury_original,Intensity_MassDisplacement__96h_brachyury_original,Intensity_MaxIntensityEdge__96h_brachyury_original,Intensity_MaxIntensity__96h_brachyury_original,Intensity_MeanIntensityEdge__96h_brachyury_original,Intensity_MeanIntensity__96h_brachyury_original,Intensity_MedianIntensity__96h_brachyury_original,Intensity_MinIntensityEdge__96h_brachyury_original,Intensity_MinIntensity__96h_brachyury_original,Intensity_StdIntensityEdge__96h_brachyury_original,Intensity_StdIntensity__96h_brachyury_original,Intensity_UpperQuartileIntensity__96h_brachyury_original,Location_CenterMassIntensity_X__96h_brachyury_original,Location_CenterMassIntensity_Y__96h_brachyury_original,Location_CenterMassIntensity_Z__96h_brachyury_original,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X__96h_brachyury_original,Location_MaxIntensity_Y__96h_brachyury_original,Location_MaxIntensity_Z__96h_brachyury_original,Number_Object_Number,RadialDistribution_FracAtD__96h_brachyury_original_1of9,RadialDistribution_FracAtD__96h_brachyury_original_2of9,RadialDistribution_FracAtD__96h_brachyury_original_3of9,RadialDistribution_FracAtD__96h_brachyury_original_4of9,RadialDistribution_FracAtD__96h_brachyury_original_5of9,RadialDistribution_FracAtD__96h_brachyury_original_6of9,RadialDistribution_FracAtD__96h_brachyury_original_7of9,RadialDistribution_FracAtD__96h_brachyury_original_8of9,RadialDistribution_FracAtD__96h_brachyury_original_9of9,RadialDistribution_MeanFrac__96h_brachyury_original_1of9,RadialDistribution_MeanFrac__96h_brachyury_original_2of9,RadialDistribution_MeanFrac__96h_brachyury_original_3of9,RadialDistribution_MeanFrac__96h_brachyury_original_4of9,RadialDistribution_MeanFrac__96h_brachyury_original_5of9,RadialDistribution_MeanFrac__96h_brachyury_original_6of9,RadialDistribution_MeanFrac__96h_brachyury_original_7of9,RadialDistribution_MeanFrac__96h_brachyury_original_8of9,RadialDistribution_MeanFrac__96h_brachyury_original_9of9,RadialDistribution_RadialCV__96h_brachyury_original_1of9,RadialDistribution_RadialCV__96h_brachyury_original_2of9,RadialDistribution_RadialCV__96h_brachyury_original_3of9,RadialDistribution_RadialCV__96h_brachyury_original_4of9,RadialDistribution_RadialCV__96h_brachyury_original_5of9,RadialDistribution_RadialCV__96h_brachyury_original_6of9,RadialDistribution_RadialCV__96h_brachyury_original_7of9,RadialDistribution_RadialCV__96h_brachyury_original_8of9,RadialDistribution_RadialCV__96h_brachyury_original_9of9
88,1,nan,0,H1,1,RR,0,FK223_run_RR_PLATE_1_ID_H1_C_BRA_mask.tif,FK223_run_RR_PLATE_1_ID_H1_C_BRA.tif,FK223_run_RR_PLATE_1_ID_H1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,5333.900236129761,387880.985455513,22.392929553985596,5.389950752258301,0.9385845688478184,21.527074813842773,44.198543548583984,14.223733963012695,28.015961390791837,29.64902114868164,8.376091003417969,8.376091003417969,3.0623607750541693,7.437426737268803,34.034053802490234,349.01733279951947,289.45883359360226,0.0,349.82007945106534,288.9724810400867,0,348.0,308.0,0.0,1,0.01287583,0.040687934,0.07102764,0.104216084,0.1351799,0.15847175,0.17229323,0.16750367,0.13774398,1.2466144328936668,1.2353606144652471,1.2527103537966442,1.2746216266583814,1.246049143522777,1.173911907053872,1.0503741883263078,0.8627560674046555,0.6359004330917287,0.039447209748037546,0.05426725300856802,0.062147974932351635,0.05879871042194136,0.05116666676974087,0.05353804427030778,0.07228215793224413,0.09208973469941255,0.1427192867812479
89,1,nan,0,H2,1,RR,0,FK223_run_RR_PLATE_1_ID_H2_C_BRA_mask.tif,FK223_run_RR_PLATE_1_ID_H2_C_BRA.tif,FK223_run_RR_PLATE_1_ID_H2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4657.30600643158,314592.3295779228,15.459372520446777,7.332984924316406,9.740567570849102,20.938180923461914,40.12385177612305,12.288406349423694,22.81638595720357,23.87183952331543,6.675262928009033,6.381852626800537,4.088272968501977,8.535308677874545,30.426578521728516,344.245731864139,274.28634344649544,0.0,345.10044966637656,283.9893385552655,0,335.0,249.0,0.0,1,0.013040467,0.043082964,0.07498028,0.10902468,0.13856378,0.15300925,0.16274384,0.16457754,0.14097723,1.4737865678416044,1.5038681092518678,1.4459134524101918,1.376586358707681,1.2770838408387255,1.1215797711217215,0.9777394420960357,0.8296874490037034,0.6358502118229509,0.042104782084309386,0.0350977907460531,0.040770236677766226,0.0716521103349012,0.13229785365279284,0.18722701222866947,0.2543754287153031,0.3089460445961786,0.33538611642165217
90,1,nan,0,H3,1,RR,0,FK223_run_RR_PLATE_1_ID_H3_C_BRA_mask.tif,FK223_run_RR_PLATE_1_ID_H3_C_BRA.tif,FK223_run_RR_PLATE_1_ID_H3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,6508.036067008972,449014.1823425293,26.556711196899414,7.113641738891602,2.9331842863024047,26.294034957885742,53.846290588378906,17.83023580002458,33.33933637826918,33.556724548339844,9.893291473388672,9.893291473388672,3.639159835612899,8.92199207200529,40.772377014160156,307.867564963726,317.63334840340326,0.0,309.5472972972973,320.0379417879418,0,308.0,318.0,0.0,1,0.015683604,0.046855666,0.07610703,0.10665341,0.131451,0.1516442,0.16253571,0.16574633,0.14332314,1.487512564207855,1.4180946207448242,1.3504736693244623,1.2963971916841652,1.216757396201495,1.118479784647448,0.9882758333505398,0.8569180763156756,0.6626419592795806,0.026739913371253907,0.027887859279705815,0.03877448907221895,0.04014432425146597,0.04538065263471992,0.08144019233970069,0.10826965248987774,0.11905541235728873,0.13869473007324165
91,1,nan,0,H4,1,RR,0,FK223_run_RR_PLATE_1_ID_H4_C_BRA_mask.tif,FK223_run_RR_PLATE_1_ID_H4_C_BRA.tif,FK223_run_RR_PLATE_1_ID_H4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,3801.803580760956,293663.95290756226,11.715595245361328,6.988227844238281,9.209752687976772,16.502344131469727,37.77641296386719,9.318146031276852,19.223877514242094,18.430099487304688,5.633754253387451,5.633754253387451,2.6388295137681017,8.323297561742285,25.97408103942871,402.84890311122234,267.45042983917324,0.0,394.22951034302173,270.6947499345378,0,445.0,253.0,0.0,1,0.014047313,0.047247406,0.07869063,0.10880509,0.14041749,0.15982251,0.16642712,0.15472221,0.12982024,1.7446076952647394,1.7560860718036075,1.644429702357612,1.476115948247651,1.3567473261813254,1.1732093430035144,0.9755720237036976,0.7619395671084487,0.5641917566995357,0.019713428641928786,0.03513375090240716,0.06133018042199968,0.10384783010283616,0.14437640177960523,0.20226110279385398,0.2555290320871301,0.30023873726972006,0.28243271325124986
92,1,nan,0,H5,1,RR,0,FK223_run_RR_PLATE_1_ID_H5_C_BRA_mask.tif,FK223_run_RR_PLATE_1_ID_H5_C_BRA.tif,FK223_run_RR_PLATE_1_ID_H5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4131.232933998108,233819.97565221786,9.599546432495117,7.273487091064453,14.858439358910159,22.11314582824707,37.96209716796875,10.076177887800263,17.5989745335103,16.069242477416992,5.106037616729736,5.106037616729736,4.474345160713121,8.388190334573643,25.252487182617188,275.9824144212677,289.29573758585065,0.0,290.6540719554418,291.6442872196297,0,255.0,283.0,0.0,1,0.011252843,0.036964804,0.066195704,0.10165998,0.13579713,0.15476318,0.16793515,0.17261639,0.15281485,1.7384333723159127,1.6704570920694275,1.5565949095825098,1.4338158592423518,1.3036131818558068,1.1291507798554392,0.9760220362002234,0.8249573342019697,0.6490722825784049,0.0234719685452557,0.05154900454887802,0.10660549626410462,0.20236557674965436,0.25805865071414824,0.31018407684920535,0.35034269951713587,0.3896318140207117,0.4167575962407124
93,1,nan,0,H6,1,RR,0,FK223_run_RR_PLATE_1_ID_H6_C_BRA_mask.tif,FK223_run_RR_PLATE_1_ID_H6_C_BRA.tif,FK223_run_RR_PLATE_1_ID_H6_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4981.0025272369385,345680.54282283783,18.763164520263672,6.850257873535156,6.266039688645548,23.150976181030273,45.418941497802734,13.073497446816111,25.140403114388207,25.561630249023438,6.571732997894287,6.571732997894287,4.07174674253232,8.398770002682083,32.44834899902344,342.8040853147287,299.3279528884077,0.0,338.8528727272727,304.1912,0,362.0,274.0,0.0,1,0.01432426,0.04471155,0.07778485,0.10474483,0.13062644,0.15491374,0.16890997,0.16616546,0.13781892,1.4169681599537578,1.403615973702703,1.37473226723603,1.2802145795689654,1.20544533601543,1.1421254169365658,1.0258445430665457,0.8538023252680509,0.6369781907366097,0.05882281177305105,0.04780498580186842,0.05705896730786864,0.08367701492188277,0.11555496417877084,0.1715841670652405,0.23073470921329015,0.2963744372034926,0.30779011754535734
94,1,nan,0,H7,1,RR,0,FK223_run_RR_PLATE_1_ID_H7_C_BRA_mask.tif,FK223_run_RR_PLATE_1_ID_H7_C_BRA.tif,FK223_run_RR_PLATE_1_ID_H7_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,5486.299332141876,399577.3997850418,21.678895473480225,6.193202018737793,2.621864491591231,19.720712661743164,44.140541076660156,14.213210705030768,27.49070517956944,27.990809440612793,7.238081932067871,7.238081932067871,2.954115720420969,7.675038700489027,34.05395317077637,336.2732089418328,297.05115614958027,0.0,338.85490196078433,297.50835913312693,0,317.0,303.0,0.0,1,0.013534757,0.042408768,0.072002344,0.10231081,0.13209149,0.15732397,0.17254463,0.16823336,0.13954991,1.3854063202915268,1.3488215408175763,1.3016841637053989,1.2721022862823084,1.226805011018775,1.1601744922192654,1.0467179355293945,0.8613145324641349,0.6354504876903119,0.02872548434921524,0.049314592979359494,0.07071074836165038,0.10301666937772486,0.10870989791010063,0.09873017620131626,0.08028292866281028,0.09583722745079437,0.14888884585270531
95,1,nan,0,H8,1,RR,0,FK223_run_RR_PLATE_1_ID_H8_C_BRA_mask.tif,FK223_run_RR_PLATE_1_ID_H8_C_BRA.tif,FK223_run_RR_PLATE_1_ID_H8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,3156.836012363434,211180.62438440323,10.247678756713867,5.636020660400391,3.227248032981489,14.665980339050293,32.68942642211914,8.263968618752445,16.350311581325737,15.399078369140625,5.546384811401367,5.546384811401367,1.8748010023284765,6.806999365253693,21.8111572265625,320.13423902525216,314.4981517893506,0.0,317.67048621864353,312.41367296376586,0,326.0,312.0,0.0,1,0.017489785,0.05173726,0.08275201,0.11138567,0.13309565,0.15004176,0.16203338,0.15993954,0.131525,1.821758607282231,1.704689926296764,1.5580539115576917,1.4118325379224668,1.254790831743363,1.10486850594441,0.9734061042652561,0.8038051088728321,0.5958529761572624,0.02914098521470898,0.057914058883774704,0.10075472630735295,0.14000558086713516,0.20553867272314114,0.25796663482049825,0.2778288902486717,0.2595011528565995,0.21679679244347322
96,1,nan,0,H9,1,RR,0,FK223_run_RR_PLATE_1_ID_H9_C_BRA_mask.tif,FK223_run_RR_PLATE_1_ID_H9_C_BRA.tif,FK223_run_RR_PLATE_1_ID_H9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4653.2042760849,319899.6014018059,19.07444143295288,6.417941093444824,5.107606815728699,24.95556640625,46.064231872558594,12.854155458798067,25.44742672832757,25.922734260559082,6.59015417098999,6.59015417098999,3.709467554967682,8.450437508597366,31.897984981536865,332.79811593300906,290.0556873379207,0.0,336.2047569803516,293.86126799777264,0,329.0,282.0,0.0,1,0.012840111,0.04639803,0.08112794,0.11089307,0.1321829,0.15011668,0.16588773,0.16543497,0.1351186,1.4411877944200338,1.5268838198475077,1.4780570347239945,1.3640281719587517,1.2227161054755038,1.102932092392394,1.0021021782220514,0.83790613461727,0.621733516541965,0.014584351872063,0.04082666123579608,0.047544294606483996,0.08134490812616912,0.13152908844612765,0.1410752397738217,0.15235861632539446,0.2077492376998296,0.27583975699441876
97,1,nan,0,A10,4,RR,0,FK223_run_RR_PLATE_4_ID_A10_C_BRA_mask.tif,FK223_run_RR_PLATE_4_ID_A10_C_BRA.tif,FK223_run_RR_PLATE_4_ID_A10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4761.748723983765,336820.1986217499,19.321491241455078,4.976541519165039,1.614139265091606,18.527870178222656,39.83772659301758,12.630633220116087,24.79171195508243,26.35276222229004,8.991483688354492,8.991483688354492,2.146317945130297,6.813290565795066,30.171785354614258,339.81606224211004,257.99935987150525,0.0,341.42124245546887,257.8295303989401,0,326.0,236.0,0.0,1,0.012431358,0.0400208,0.07333494,0.10439141,0.133572,0.15695882,0.1720403,0.17135154,0.13589881,1.197818649747773,1.249937020944444,1.3092358631036545,1.2893288264762237,1.243803396238863,1.1589361452538016,1.0448544910697983,0.8725569652005283,0.6269342212705331,0.023084848625495695,0.03126033684974046,0.03885172935021974,0.05007434585654495,0.08190819080393806,0.08660147462522988,0.11068821415460084,0.14264466853959043,0.1396656486834431
98,1,nan,0,A11,4,RR,0,FK223_run_RR_PLATE_4_ID_A11_C_BRA_mask.tif,FK223_run_RR_PLATE_4_ID_A11_C_BRA.tif,FK223_run_RR_PLATE_4_ID_A11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,3999.747027873993,262702.79395246506,16.158963680267334,6.125387191772461,4.387706002310023,17.35803985595703,39.85757827758789,11.460593203077343,22.287502668402908,22.068527221679688,7.259520530700684,7.259520530700684,2.0823819209409247,7.463894324476065,28.424550533294678,424.4174099333113,312.96349141962463,0.0,420.6265377110376,310.7541359124459,0,415.0,325.0,0.0,1,0.013210973,0.044920795,0.07923317,0.1099687,0.13948303,0.15518399,0.16372512,0.16279991,0.13147424,1.3903369290387997,1.4233371148546758,1.4150323781100131,1.3716413345838312,1.2804412219290395,1.142506958757392,0.9957832933717824,0.8314222425312776,0.6036957093526468,0.05503709642597378,0.07537395651227423,0.09002434987426891,0.1307616710468591,0.13534953946068795,0.15920136586710082,0.17431368808628647,0.1777821593088385,0.16500345602881744
99,1,nan,0,A12,4,RR,0,FK223_run_RR_PLATE_4_ID_A12_C_BRA_mask.tif,FK223_run_RR_PLATE_4_ID_A12_C_BRA.tif,FK223_run_RR_PLATE_4_ID_A12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4908.668482303619,346509.6674308777,14.651944637298584,6.805479049682617,10.708214328457489,20.86194610595703,42.55137252807617,11.49571073139021,21.47698446949781,21.80008316040039,6.104058742523193,6.07444429397583,3.704841710009604,8.040846177454025,28.323686599731445,334.01018747991543,301.05794535520573,0.0,344.71817280277673,300.98791372257347,0,322.0,316.0,0.0,1,0.010406381,0.0367867,0.06845435,0.10267633,0.13743639,0.16295077,0.17198186,0.16683055,0.14247663,1.3540045026118566,1.4267226982897454,1.403357615483755,1.3713410102965777,1.315963629091526,1.1810636604330271,1.0112081881797161,0.8231327730854708,0.6256717473884991,0.03246979763321801,0.050792825932277436,0.060661636119338946,0.12284226291175492,0.1551445110702572,0.1808558898017371,0.24057332939279677,0.302100208342276,0.3193728696870567
100,1,nan,0,A1,4,RR,0,FK223_run_RR_PLATE_4_ID_A1_C_BRA_mask.tif,FK223_run_RR_PLATE_4_ID_A1_C_BRA.tif,FK223_run_RR_PLATE_4_ID_A1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4138.561260700226,329139.8276233673,16.44993782043457,7.471254348754883,3.460381230027194,17.505456924438477,47.15139389038086,11.095338500536798,24.244241869723577,23.60014533996582,6.604508399963379,6.604508399963379,2.424442918788895,9.410675265721233,31.4205265045166,374.4843366008511,289.90962580428845,0.0,373.1178550383029,286.7304802592811,0,380.0,301.0,0.0,1,0.01698973,0.05315643,0.089481175,0.121219575,0.13975282,0.15368767,0.15893859,0.14814822,0.11862592,1.6713954966137008,1.6589694658229976,1.619728574752801,1.4947111314259003,1.3039754543927091,1.1284282418313427,0.9650045855100753,0.7581079101903988,0.5442600347940156,0.04447847405062196,0.0507129282652974,0.05731843264371497,0.06574789201770431,0.07579292711122888,0.10279128150686676,0.1359554764989176,0.1714404458613344,0.1913205521208244
101,1,nan,0,A2,4,RR,0,FK223_run_RR_PLATE_4_ID_A2_C_BRA_mask.tif,FK223_run_RR_PLATE_4_ID_A2_C_BRA.tif,FK223_run_RR_PLATE_4_ID_A2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,3365.618040561676,227337.62682676315,9.46866512298584,6.578371047973633,13.40742092345708,18.12655258178711,33.96561050415039,8.351409529929716,16.42138304151713,16.296363830566406,5.040087699890137,5.040087699890137,2.5059275998234822,7.34135052952804,22.51495361328125,359.32448329825604,277.8880064403028,0.0,370.3358855822017,285.53705576423,0,353.0,272.0,0.0,1,0.010106249,0.033097032,0.06430427,0.10032061,0.13838568,0.16558409,0.17578049,0.17159224,0.14082925,1.5207707404927855,1.569162045694769,1.56730336585724,1.4885728715700302,1.3596958123343108,1.2109593795961742,1.0072454901177745,0.811035475986489,0.5886594625594818,0.04569366898406563,0.10033851064792124,0.12287054255833733,0.13283994644144204,0.15958718783354425,0.22868987286942302,0.3104729124548091,0.35764362458764054,0.29929819150645676
102,1,nan,0,A3,4,RR,0,FK223_run_RR_PLATE_4_ID_A3_C_BRA_mask.tif,FK223_run_RR_PLATE_4_ID_A3_C_BRA.tif,FK223_run_RR_PLATE_4_ID_A3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4045.5963859558105,262268.34829568863,14.284852504730225,6.68540096282959,7.378848034696414,21.767444610595703,39.316749572753906,11.175680624187322,20.978111365836558,21.244361877441406,6.087497711181641,6.087497711181641,3.624891579869194,7.698305424011632,27.728879928588867,341.8057856325357,348.5363588902439,0.0,340.47408414653654,341.2786754119341,0,330.0,358.0,0.0,1,0.01352276,0.04448115,0.07872004,0.110747814,0.13507035,0.15416224,0.16632599,0.16042887,0.13654085,1.4088462138392948,1.4078565756354053,1.4180950256821345,1.3708605671873149,1.248078021092141,1.1377428347660472,1.0030909222332782,0.8223377171111127,0.626664333570633,0.03261353411885233,0.045453565564897304,0.10623266280028941,0.15350057582305346,0.19007122502130852,0.2209394070000576,0.2507640139350633,0.2837423540636185,0.31449848064297103
103,1,nan,0,A4,4,RR,0,FK223_run_RR_PLATE_4_ID_A4_C_BRA_mask.tif,FK223_run_RR_PLATE_4_ID_A4_C_BRA.tif,FK223_run_RR_PLATE_4_ID_A4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,3517.5201535224915,254924.44678163528,13.026957511901855,7.49091911315918,4.760812895520516,16.119400024414062,39.03929138183594,9.7438231399515,20.722195316341676,20.6383056640625,5.779623031616211,5.706295490264893,2.120361560518866,8.431082349166402,28.024312019348145,466.12270674753535,273.80393956535016,0.0,464.87311006340434,269.2100471468054,0,492.0,296.0,0.0,1,0.01595287,0.048408028,0.08060893,0.1152054,0.141655,0.16126955,0.16502233,0.15285216,0.11902571,1.6086246705934288,1.52696296727427,1.4497821877617876,1.4229486214976914,1.3312756196973494,1.1844405668173243,1.0020260045200071,0.7773407630286656,0.5461597353697973,0.040668402410697815,0.057509211826601056,0.05795922273123361,0.0732262865170456,0.13294386442169048,0.202118795908138,0.28301578246799614,0.3259773436027986,0.25446837882530304
