ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_ID,Metadata_Plate,Metadata_Run,Metadata_Series,FileName__72h_brachyury_mask,FileName__72h_brachyury_original,FileName__72h_brightfield_mask,PathName__72h_brachyury_mask,PathName__72h_brachyury_original,PathName__72h_brightfield_mask,Intensity_IntegratedIntensityEdge__72h_brachyury_original,Intensity_IntegratedIntensity__72h_brachyury_original,Intensity_LowerQuartileIntensity__72h_brachyury_original,Intensity_MADIntensity__72h_brachyury_original,Intensity_MassDisplacement__72h_brachyury_original,Intensity_MaxIntensityEdge__72h_brachyury_original,Intensity_MaxIntensity__72h_brachyury_original,Intensity_MeanIntensityEdge__72h_brachyury_original,Intensity_MeanIntensity__72h_brachyury_original,Intensity_MedianIntensity__72h_brachyury_original,Intensity_MinIntensityEdge__72h_brachyury_original,Intensity_MinIntensity__72h_brachyury_original,Intensity_StdIntensityEdge__72h_brachyury_original,Intensity_StdIntensity__72h_brachyury_original,Intensity_UpperQuartileIntensity__72h_brachyury_original,Location_CenterMassIntensity_X__72h_brachyury_original,Location_CenterMassIntensity_Y__72h_brachyury_original,Location_CenterMassIntensity_Z__72h_brachyury_original,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X__72h_brachyury_original,Location_MaxIntensity_Y__72h_brachyury_original,Location_MaxIntensity_Z__72h_brachyury_original,Number_Object_Number,RadialDistribution_FracAtD__72h_brachyury_original_1of9,RadialDistribution_FracAtD__72h_brachyury_original_2of9,RadialDistribution_FracAtD__72h_brachyury_original_3of9,RadialDistribution_FracAtD__72h_brachyury_original_4of9,RadialDistribution_FracAtD__72h_brachyury_original_5of9,RadialDistribution_FracAtD__72h_brachyury_original_6of9,RadialDistribution_FracAtD__72h_brachyury_original_7of9,RadialDistribution_FracAtD__72h_brachyury_original_8of9,RadialDistribution_FracAtD__72h_brachyury_original_9of9,RadialDistribution_MeanFrac__72h_brachyury_original_1of9,RadialDistribution_MeanFrac__72h_brachyury_original_2of9,RadialDistribution_MeanFrac__72h_brachyury_original_3of9,RadialDistribution_MeanFrac__72h_brachyury_original_4of9,RadialDistribution_MeanFrac__72h_brachyury_original_5of9,RadialDistribution_MeanFrac__72h_brachyury_original_6of9,RadialDistribution_MeanFrac__72h_brachyury_original_7of9,RadialDistribution_MeanFrac__72h_brachyury_original_8of9,RadialDistribution_MeanFrac__72h_brachyury_original_9of9,RadialDistribution_RadialCV__72h_brachyury_original_1of9,RadialDistribution_RadialCV__72h_brachyury_original_2of9,RadialDistribution_RadialCV__72h_brachyury_original_3of9,RadialDistribution_RadialCV__72h_brachyury_original_4of9,RadialDistribution_RadialCV__72h_brachyury_original_5of9,RadialDistribution_RadialCV__72h_brachyury_original_6of9,RadialDistribution_RadialCV__72h_brachyury_original_7of9,RadialDistribution_RadialCV__72h_brachyury_original_8of9,RadialDistribution_RadialCV__72h_brachyury_original_9of9
149,1,nan,0,E2,3,RR,0,FK223_run_RR_PLATE_3_ID_E2_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_E2_C_BRA.tif,FK223_run_RR_PLATE_3_ID_E2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1587.453842163086,55643.571435928345,6.236056327819824,0.33829498291015625,0.4628869032462708,6.955592155456543,10.71419620513916,5.531198056317373,6.527870886429886,6.539181709289551,4.68571662902832,4.68571662902832,0.37648260665602795,0.5993105873403802,6.958289623260498,355.21695564417143,306.6990987986567,0.0,355.67221961520414,306.615438761145,0,389.0,323.0,0.0,1,0.010910271,0.03379315,0.058058523,0.08449026,0.11068576,0.14102189,0.17046763,0.19570474,0.19486777,1.010860301635167,1.0036683705625569,1.0162029712474283,1.023004251489921,1.0210880992280953,1.0335946784691863,1.0371635106101693,1.011022564606232,0.9146767140813326,0.025848408876434217,0.012193695544091122,0.01119378085657928,0.010307630395482876,0.025948242072871844,0.03528348476434692,0.0465703002927809,0.05169129465296196,0.05634839517572725
150,1,nan,0,E3,3,RR,0,FK223_run_RR_PLATE_3_ID_E3_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_E3_C_BRA.tif,FK223_run_RR_PLATE_3_ID_E3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1708.708758354187,57737.78078508377,6.242212176322937,0.3868064880371094,0.8413798013132191,6.9004621505737305,11.860919952392578,5.733922007899956,6.702005894960391,6.703225612640381,5.0,4.999999523162842,0.4872403378703362,0.6876512275626616,7.0,374.1863059944695,320.25255282731786,0.0,374.09506674405105,319.41613464886825,0,389.0,323.0,0.0,1,0.011437875,0.03547218,0.06029628,0.08529108,0.11028886,0.13932353,0.16912831,0.19463944,0.1941224,1.0828274176814008,1.0722555673043905,1.0579479405705732,1.0407686341691091,1.021654317455905,1.0267512687665956,1.0348298453027367,0.9963272805024089,0.9030045946299634,0.041424590112553485,0.033664792664005,0.024110979561469504,0.026943293689932972,0.03600896394294946,0.04248695388945614,0.04059702245234366,0.048742420602635714,0.06326786996492782
151,1,nan,0,E4,3,RR,0,FK223_run_RR_PLATE_3_ID_E4_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_E4_C_BRA.tif,FK223_run_RR_PLATE_3_ID_E4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1606.495138168335,52878.33289384842,6.260509967803955,0.23987102508544922,0.0803396242681494,6.8667192459106445,10.19824504852295,5.558806706464827,6.464343874553596,6.508997917175293,4.629676342010498,4.629676342010498,0.3543893705960073,0.4839180886277344,6.738977909088135,341.1163857100303,319.2546055416614,0.0,341.0852078239609,319.18056234718824,0,389.0,323.0,0.0,1,0.010921535,0.033748675,0.05886752,0.08344625,0.11115533,0.13870963,0.16816571,0.19922005,0.1957653,1.0037995165402096,1.0149417743634586,1.022370120079397,1.0157594044825833,1.0274018177204864,1.0231242656062791,1.0280983085411355,1.0159725558356443,0.9203219350384559,0.011910833234342886,0.02244382986210517,0.019736953568180234,0.012120933843293574,0.020095558395774007,0.014794757452436778,0.011298413950583711,0.0071573695118812815,0.02469725435996114
152,1,nan,0,E5,3,RR,0,FK223_run_RR_PLATE_3_ID_E5_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_E5_C_BRA.tif,FK223_run_RR_PLATE_3_ID_E5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1600.3484086990356,51933.3463640213,6.0,0.30162763595581055,0.38317836941947353,6.929287910461426,7.866072177886963,5.461939961430156,6.301825793474251,6.419024467468262,4.787730693817139,4.755516052246094,0.2987989083214219,0.5047544107621309,6.654751420021057,349.49439584260864,254.42142313330987,0.0,349.35396189782796,254.77793957044048,0,358.0,217.0,0.0,1,0.011368342,0.035222903,0.059028853,0.08444553,0.11290739,0.14045712,0.16908608,0.19570379,0.19177999,1.0409611590206411,1.044143678955459,1.030628761347632,1.02946094955874,1.0304205746102155,1.0334885311712094,1.0337080239962209,1.0054831234575643,0.9031193513274184,0.014999811965657972,0.011976098739070552,0.013022797121886332,0.010751332203168026,0.008030184986033494,0.007054073956347422,0.022932310207324252,0.03824266006257305,0.025927177386322834
153,1,nan,0,E6,3,RR,0,FK223_run_RR_PLATE_3_ID_E6_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_E6_C_BRA.tif,FK223_run_RR_PLATE_3_ID_E6_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1693.560263633728,56096.19175577164,6.269407272338867,0.5392246246337891,0.6908626499149098,7.285399436950684,8.587915420532227,5.683088132999087,6.768362904895226,6.817922592163086,4.999999523162842,4.999999523162842,0.4886645617628343,0.7130059539616697,7.332085609436035,354.3291432704081,279.18364807116376,0.0,354.5217181467182,279.8471283783784,0,349.0,238.0,0.0,1,0.011000135,0.034742765,0.05926269,0.08482914,0.11220662,0.14325985,0.16955253,0.19432752,0.19081874,1.01299020813569,1.0395236006712585,1.0406126443107209,1.0369673823184995,1.0437356802215725,1.0526043109014507,1.0302429681649292,0.9972671653464102,0.8919942092572766,0.04763409962474351,0.04498847525729877,0.04098294909218178,0.03784052134234261,0.04218015603628126,0.037497815401815376,0.042422241274123085,0.05838614775945719,0.06891118514228782
154,1,nan,0,E7,3,RR,0,FK223_run_RR_PLATE_3_ID_E7_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_E7_C_BRA.tif,FK223_run_RR_PLATE_3_ID_E7_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1627.5376782417297,56576.947878837585,6.229422926902771,0.5381219387054443,0.4948453249864298,6.894081115722656,8.706469535827637,5.554736103214094,6.72494328763076,6.74618124961853,5.0,4.999999523162842,0.3269030348529095,0.7365143146860208,7.319987893104553,369.9870181539641,248.07534806941632,0.0,370.3529062165696,247.7421847141329,0,373.0,269.0,0.0,1,0.011840435,0.037251074,0.06377082,0.091387,0.11567687,0.14030156,0.16708335,0.18782075,0.18486807,1.0946546979043614,1.0919626635671216,1.1016507914148275,1.1014883406780482,1.0694390415080934,1.0344934141447817,1.0149258102105398,0.970599477071799,0.8708258969219098,0.019810413176478265,0.016712024538827586,0.015842603392546825,0.026267416310298494,0.03759633286686557,0.04224273900227873,0.04469330757294429,0.0381648150320827,0.03422839173895941
155,1,nan,0,E8,3,RR,0,FK223_run_RR_PLATE_3_ID_E8_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_E8_C_BRA.tif,FK223_run_RR_PLATE_3_ID_E8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1791.5660424232483,65121.818734169006,6.6399641036987305,0.3971705436706543,0.635539268945897,6.892993927001953,9.52895450592041,5.854790988311269,7.1374198524955075,7.329861640930176,5.0715131759643555,4.78685188293457,0.5010759539651715,0.7131250363204564,7.643144607543945,360.46645442610037,263.65133619190027,0.0,360.83713283647523,264.1675800087681,0,340.0,233.0,0.0,1,0.011449669,0.035423428,0.06180738,0.08656192,0.11290654,0.1430866,0.17049803,0.1907655,0.18750097,1.0446677590906408,1.0666777406981998,1.072111268347203,1.050253912489462,1.0437277125188986,1.0486121397420567,1.0426434390746224,0.98558574327661,0.8759645864222507,0.010637972029006232,0.0209729618096085,0.01487442379594866,0.0036770878732345115,0.00927654960976886,0.02116371457592599,0.04062004590207003,0.0586019351397891,0.05052455238202956
156,1,nan,0,E9,3,RR,0,FK223_run_RR_PLATE_3_ID_E9_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_E9_C_BRA.tif,FK223_run_RR_PLATE_3_ID_E9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1737.0181775093079,60908.51950216293,6.513834834098816,0.5224554538726807,1.4910676245725654,8.353292465209961,11.558993339538574,5.908225093569074,7.07662594425037,7.2138447761535645,5.0,4.784631252288818,0.6510616980257323,0.8198616163613065,7.652858853340149,360.09782299858176,317.77228458332496,0.0,361.46589984896013,318.3652840711049,0,389.0,323.0,0.0,1,0.011013916,0.0346821,0.05953052,0.084691554,0.113852926,0.14325444,0.17058378,0.19112386,0.19126692,1.0417227798479052,1.0548014988194645,1.0478101770844888,1.0368993000404227,1.0480557546816387,1.056547557441923,1.0361430020339053,0.9832654193765152,0.8903377047579236,0.019543550484646004,0.019071597312726937,0.01692750949130405,0.03010323493720064,0.03245578523419188,0.04494523479918239,0.06588030126332309,0.08509655736773504,0.09761899081031909
157,1,nan,0,F10,3,RR,0,FK223_run_RR_PLATE_3_ID_F10_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_F10_C_BRA.tif,FK223_run_RR_PLATE_3_ID_F10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1672.5180191993713,57747.61986064911,6.263937711715698,0.37894535064697266,0.732594564712931,10.8623628616333,10.8623628616333,5.612476574494535,6.66062512810255,6.621054649353027,4.090756416320801,4.090756416320801,0.5579212828254437,0.7090078517077952,7.000000476837158,416.00911476934937,280.82453792958955,0.0,416.6815455594002,280.53379469434833,0,389.0,323.0,0.0,1,0.010865436,0.033900727,0.059756663,0.08558409,0.11286273,0.14172487,0.169122,0.19487925,0.19130425,1.0467036617919578,1.0534741917765196,1.042435142011106,1.0554965192274524,1.04878869925856,1.0386767705063227,1.0275316759474045,0.993299874521436,0.8931652455318331,0.027706214373595262,0.028383554092205603,0.05053558526235993,0.058536631003876786,0.06090738338054733,0.06133964509282916,0.04755931515576873,0.05212669939151054,0.05990578182444475
158,1,nan,0,F11,3,RR,0,FK223_run_RR_PLATE_3_ID_F11_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_F11_C_BRA.tif,FK223_run_RR_PLATE_3_ID_F11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1705.103241443634,63785.592797756195,6.629356622695923,0.42127537727355957,0.6666942331657791,6.950813293457031,8.50459098815918,5.7410883550290706,7.0754955959796115,7.260134696960449,5.0,5.0,0.5066286648878403,0.668050651780016,7.601823687553406,339.48892095688564,274.3311827790721,0.0,338.84514697726013,274.5044925124792,0,361.0,244.0,0.0,1,0.0106894635,0.035243243,0.05991679,0.086100824,0.114358544,0.1410233,0.17096609,0.19387153,0.18783022,1.0251650335068814,1.0485737143766694,1.0529237174107624,1.043278131664037,1.047705566374265,1.0437807780254633,1.0399860258285802,0.9953028611109023,0.8814625065426591,0.011084565237795913,0.0175244421755497,0.015853465207409715,0.014670016006891986,0.017936612993146868,0.029780550966309535,0.041603209217711205,0.0487321338193749,0.04641653056161481
159,1,nan,0,F12,3,RR,0,FK223_run_RR_PLATE_3_ID_F12_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_F12_C_BRA.tif,FK223_run_RR_PLATE_3_ID_F12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1928.419737815857,72935.98978471756,7.6071271896362305,0.6967682838439941,0.7307964362871534,8.115564346313477,12.28645133972168,6.428065792719523,8.286297407943373,8.364066123962402,5.110910892486572,5.071035385131836,0.5524934363041017,1.0707405480606547,9.0,353.58601675581457,220.90314419655718,0.0,353.07305157918654,221.42365371506475,0,362.0,229.0,0.0,1,0.010788473,0.036058698,0.061519053,0.09095232,0.11679811,0.1466945,0.17080356,0.18831432,0.17807087,1.032175456436896,1.075893757530181,1.080819766544649,1.0981650716728606,1.0833055499638826,1.0724293656176886,1.0382686125845197,0.970458215935726,0.8354903114820585,0.03480020892135294,0.05605222166666003,0.059980381918743546,0.05517782335875914,0.06354250991124866,0.0586729015278384,0.058530730366292735,0.05655900781602008,0.04274160281053251
160,1,nan,0,F1,3,RR,0,FK223_run_RR_PLATE_3_ID_F1_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_F1_C_BRA.tif,FK223_run_RR_PLATE_3_ID_F1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1860.1564168930054,67857.69468259811,7.368051767349243,0.6037883758544922,0.612516819430591,8.346096992492676,10.21349811553955,6.305614972518662,7.903295444048231,8.0,5.065042495727539,5.065042495727539,0.7277354763085542,0.8535000187381652,8.592146873474121,347.39741457301886,288.7937569081516,0.0,347.40857209410666,288.1813417190776,0,344.0,320.0,0.0,1,0.010223473,0.03260254,0.056694295,0.083348736,0.113762505,0.14375152,0.17528738,0.19836107,0.18596853,0.9753193644806536,0.9891357537187806,0.9934228960804755,1.0150812038715822,1.0457867997393342,1.0621777318687307,1.0636165736210206,1.012561318742533,0.8749182606559901,0.018642344677200516,0.04046363317950607,0.04302109200973095,0.03842464072427621,0.03933772154450962,0.044454328246356874,0.04006286499280662,0.061113245935722864,0.06742430295559207
161,1,nan,0,F2,3,RR,0,FK223_run_RR_PLATE_3_ID_F2_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_F2_C_BRA.tif,FK223_run_RR_PLATE_3_ID_F2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1767.8241662979126,60403.96629142761,6.453458070755005,0.530083179473877,0.8197342413821171,6.938613414764404,11.201560020446777,5.815211073348396,6.94138890961016,7.0,5.03661584854126,4.999999523162842,0.52013867921369,0.6624446949978597,7.516753673553467,362.6056371015465,313.8288207574598,0.0,363.37726959319696,314.1054929901172,0,389.0,323.0,0.0,1,0.011038716,0.035001107,0.059802055,0.08511772,0.11338014,0.13893676,0.16904862,0.19445227,0.19322257,1.0441185457267297,1.04308092221617,1.038717536393274,1.0388420757747439,1.0418521560956688,1.0263392771443995,1.0258445682178134,1.0066172879661275,0.9020508486345848,0.02619247724828886,0.03601119150721083,0.046757041223509335,0.05681966197705268,0.05090171388792708,0.05280192819161824,0.041434995322458736,0.04328793761434557,0.04372458151086613
162,1,nan,0,F3,3,RR,0,FK223_run_RR_PLATE_3_ID_F3_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_F3_C_BRA.tif,FK223_run_RR_PLATE_3_ID_F3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1688.45547580719,60046.19185590744,6.3181939125061035,0.5071854591369629,0.7973375417648312,6.927064418792725,11.19834041595459,5.665957972507349,6.778752749594427,6.814627170562744,5.0,4.554708957672119,0.46185888517149143,0.6980621149061517,7.363032579421997,412.48644380151154,295.4378693539907,0.0,411.8945585911041,295.972115601716,0,389.0,323.0,0.0,1,0.010718573,0.0336926,0.05958665,0.085748345,0.112632476,0.13932757,0.17338948,0.19482362,0.19008067,0.999422301195149,1.0116916478690385,1.039012913540823,1.0447851953185052,1.037108597274008,1.0301866628640068,1.051255311136127,1.005680448664373,0.8880456735376056,0.02029956107247222,0.030357314486633123,0.031050907506486345,0.039459027601265004,0.04331440830374164,0.049608938271256904,0.03640864888624465,0.04248046290458964,0.04700352960430402
163,1,nan,0,F4,3,RR,0,FK223_run_RR_PLATE_3_ID_F4_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_F4_C_BRA.tif,FK223_run_RR_PLATE_3_ID_F4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1639.7355132102966,54313.63851547241,6.251264929771423,0.4028456211090088,0.6340275206457782,6.746700763702393,11.54637336730957,5.520994993974063,6.681466172404036,6.642898797988892,4.5810675621032715,4.5810675621032715,0.3020623601748064,0.7055058914612767,7.104915618896484,352.0585133388349,307.044084235326,0.0,351.5898634518391,306.617050067659,0,389.0,323.0,0.0,1,0.010409039,0.032599162,0.059277914,0.086927496,0.11690212,0.14479658,0.16952379,0.19209568,0.18746826,0.9725871454046345,1.007599203121406,1.0475438406124022,1.067422377862866,1.0786575900388609,1.066169745869177,1.0268695177357692,0.9784121548752278,0.8788520702544371,0.021324644885674378,0.02970270086207005,0.04894722307900807,0.056428154580321147,0.0577245753478731,0.05643265881882951,0.04578997388318728,0.01701551819901056,0.037390974934135554
164,1,nan,0,F5,3,RR,0,FK223_run_RR_PLATE_3_ID_F5_C_BRA_mask.tif,FK223_run_RR_PLATE_3_ID_F5_C_BRA.tif,FK223_run_RR_PLATE_3_ID_F5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\72h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\72h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\72h,1661.148226737976,57758.54576301575,6.1978044509887695,0.5432624816894531,0.4253658431300212,6.764800548553467,11.000000953674316,5.482337381973519,6.691212437791444,6.720032691955566,4.755117893218994,4.752849102020264,0.2756401845530862,0.746943245023721,7.313391208648682,347.38785988733065,299.35041090637003,0.0,347.3889017608897,298.925046339203,0,389.0,323.0,0.0,1,0.011591736,0.03640684,0.06400329,0.08930537,0.11895168,0.14304529,0.1658347,0.18653336,0.1843277,1.0995589792728193,1.1104729774773254,1.1138636864000708,1.0950056290761963,1.0958280542998562,1.0535554219634848,1.004550939024539,0.9589970089126858,0.8623939101288949,0.019098509032782852,0.011349040861028,0.013534083760196427,0.010387513822666616,0.017956476821830148,0.030802621480510307,0.018906000629567665,0.026913945935629287,0.02894696875003018
